main_category_name,sub_category_name,ranking,title,orig_price,discount_price,discount_percent
e쿠폰,ALL,53,[SFG우설화](SFG신화푸드) 페이즈 통합 디지털 5만원권,50000,46000,8
e쿠폰,ALL,54,[신세계상품권](이마트) 10만원 상품권 교환권(이마트 교환),100000,98000,2
e쿠폰,ALL,55,[CU](CU) 모바일금액권 1만원/ 실시간발송,10000,9700,3
e쿠폰,ALL,56,[투썸플레이스](투썸플레이스) 스트로베리 초콜릿 생크림,37000,35890,3
e쿠폰,ALL,57,[구글플레이]기프트코드 1만 5천원 / 구글 기프트카드,15000,14320,4
e쿠폰,ALL,58,[넥슨](넥슨카드)(PIN발송) 온라인게임상품권 5만원,50000,47200,5
e쿠폰,ALL,59,[해피머니상품권](해피머니) 온라인상품권 3만원,30000,28200,6
e쿠폰,ALL,60,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,61,[SOil](S-OIL) 에쓰-오일 모바일주유상품권 5만원권,50000,49250,1
e쿠폰,ALL,62,[구글플레이]기프트코드 5천원 / 구글 기프트카드,5000,4770,4
e쿠폰,ALL,63,[스타벅스](스타벅스) 아이스 카페 아메리카노 T,4500,4500,0
e쿠폰,ALL,64,[롯데시네마]롯데시네마 2D 영화관람권,13000,10740,17
e쿠폰,ALL,65,[커피빈](커피빈) 모바일교환권 1만원권,10000,8700,13
e쿠폰,ALL,66,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,67,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,68,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,69,[요기요](요기요) 1만원권,10000,10000,0
e쿠폰,ALL,70,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,71,[메가박스](메가박스) 2인 패키지,36000,30000,16
e쿠폰,ALL,72,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,73,[컬쳐랜드](컬쳐랜드) 모바일 문화상품권 1천원권,1000,1000,0
e쿠폰,ALL,74,[문화상품권]온라인문화상품권 5천원 (스마일캐시 직접충전 가능),5000,4750,5
e쿠폰,ALL,75,[문화상품권]온라인문화상품권 1만원 (스마일캐시 직접충전 가능),10000,9500,5
e쿠폰,ALL,76,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,77,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,78,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,79,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,80,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,81,[SSG](SSG) SSG상품권 50만원권 / 신세계 이마트 스타벅스 사용 가능 /스마일캐시 전환 가능,500000,482500,3
e쿠폰,ALL,82,[현대백화점](현대백화점) 현대 모바일교환권 10만원,100000,97000,3
e쿠폰,ALL,83,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,84,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,85,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,86,[써브웨이](써브웨이) 1만원권,10000,9800,2
e쿠폰,ALL,87,[CU](CU) 모바일금액권 3만원/ 실시간발송,30000,29100,3
e쿠폰,ALL,88,[도서문화상품권](북앤라이프) 도서문화상품권 3만원권 / 온라인전용,30000,28050,6
e쿠폰,ALL,89,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,90,[아웃백스테이크하우스](아웃백) 디지털 기프트 카드 10만원권,100000,97000,3
e쿠폰,ALL,91,[GS수퍼마켓](GS THE FRESH)금액상품권1만원,10000,9700,3
e쿠폰,ALL,92,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,93,[도서문화상품권](북앤라이프) 도서문화상품권 5만원권 / 온라인전용,50000,46750,6
e쿠폰,ALL,94,[올리브영](올리브영) 기프트카드 5만원권,50000,50000,0
e쿠폰,ALL,95,[요기요](요기요) 3만원권,30000,30000,0
e쿠폰,ALL,96,[SOil](S-OIL) 에쓰-오일 모바일주유상품권 3만원권,30000,29550,1
e쿠폰,ALL,97,[요기요](요기요) 2만원권,20000,20000,0
e쿠폰,ALL,98,[커피빈](커피빈) 모바일교환권 3만원권,30000,26100,13
e쿠폰,ALL,99,G배달 - G마켓 음식배달,3000,3000,0
e쿠폰,ALL,100,[출판사 로제타스톤]뉴 로제타스톤  (1번 구매로) 24개 언어 모두 무제한 평생 학습권,699000,229000,67
여행,ALL,1,"|★G-Live★│5%할인|강원 호텔| 레고랜드 코리아 리조트 (춘천,강촌)",207900,197510,4
여행,ALL,2,(이천) 테르메덴 풀앤스파 동계 하이시즌 입장권 (~24.02.29),26400,24820,5
여행,ALL,3,인천 송도 상상체험 키즈월드/키즈카페/실내놀이터/인천가볼만한곳/놀이동산/테마파크,15000,14400,4
여행,ALL,4,코엑스 아쿠아리움 12월 입장권(서울/삼성/실내데이트/서울아쿠아),26000,24960,4
여행,ALL,5,공식판매처 캐리비안베이 종일권/오후권(12/1~3/3)/스파/온천,20000,19000,5
여행,ALL,6,(강원 정선) 23/24 하이원리조트 리프트권,35900,35900,0
여행,ALL,7,(전국) 키즈 테마파크 챔피언1250/블랙벨트 28개점|키즈카페|키즈|플레이타임|챔피언|실내놀이터,16000,15200,5
여행,ALL,8,은평 볼베어파크 실내 키즈카페 가볼만한곳,23000,21620,6
여행,ALL,9,제주 아쿠아플라넷 종합권|아쿠아리움|유미의세포전|오션아레나공연|제주수족관,35000,33250,5
여행,ALL,10,대전 엑스포 아쿠아리움 입장권(6/1~)/대전 신세계 백화점/아이랑/가볼만한곳/실내데이트/데이트,21500,20210,6
여행,ALL,11,(문자발송) 국내 인천/김포/김해 공항 라운지 이용권 마티나 스카이허브 라운지엘 SPC,33000,31350,5
여행,ALL,12,부산 벡스코 상상체험 키즈월드/키즈카페/실내놀이터/가볼만한곳/킨텍스/엑스코/놀이동산/테마파크,15000,14400,4
여행,ALL,13,부천 볼베어파크 이용권 / 웅진플레이 바운스 정글짐 스포츠 키즈카페 가볼만한곳,21000,19740,6
여행,ALL,14,전국 히어로플레이파크 소인권(11/1~)/히어로키즈카페/경주/대구/부산/양산/의정부/진주/청주/키즈파크,15300,14390,5
여행,ALL,15,"│5%할인|강원 호텔| 정동진 썬크루즈 호텔 (경포대,사천,주문진,정동진)",110000,104500,5
여행,ALL,16,[대명리조트](문자전송)소노벨 변산 오션플레이 입장권(종일권) 구 대명 변산 아쿠아월드,21000,19530,7
여행,ALL,17,서울/일산/세종 뽀로로파크 1회 입장권 (~1/31),20000,20000,0
여행,ALL,18,일산 킨텍스 상상체험 키즈월드/키즈카페/실내놀이터/일산가볼만한곳/킨텍스/놀이동산/테마파크,15000,14400,4
여행,ALL,19,울산 자수정동굴나라 눈썰매빙어축제/울산/아이랑/눈썰매장/가볼만한곳/부산가볼만한곳/자수정동굴나라,13900,13070,5
여행,ALL,20,(영등포) 씨랄라 워터파크 종일권오후권 (~01.31),17900,17010,4
여행,ALL,21,"│5%할인|인천 호텔| 인스파이어 엔터테인먼트 리조트 (인천공항,을왕리)",286000,265980,7
여행,ALL,22,(부산) 센텀 스파랜드 ~01/31,16000,15520,3
여행,ALL,23,(충남) 소노벨 천안 오션어드벤처 동계시즌 (~24/03/03),18000,16920,6
여행,ALL,24,엘리시안 강촌 23/24 리프트권/장비렌탈 패키지,27000,25650,5
여행,ALL,25,혜택가 58만원대~ㅣ 놀러가G 오사카3일 시내중심호텔2박+오사카완벽일주,699000,699000,0
여행,ALL,26,(인천 중구) 파라다이스시티 씨메르 아쿠아스파 성수기 (12/01~01/31),45000,43650,3
여행,ALL,27,용평리조트 발왕산관광케이블카 이용권(~7/12),16800,16130,3
여행,ALL,28,코엑스 아쿠아리움 24년 1월 입장권(서울/삼성/실내데이트/서울아쿠아),27500,26400,4
여행,ALL,29,경남 거제 씨월드 입장권/돌고래/체험/아쿠아리움/수족관/경남/경상도/벨루가/아이랑가볼만한곳,21900,20590,5
여행,ALL,30,아쿠아플라넷 일산 입장권 / 아쿠아리움 / 경기도 아쿠아리움 / 일산 수족관,21500,20430,4
여행,ALL,31,"|5%할인|파라다이스호텔&리조트, 파라다이스시티(인천 호텔/중구/인천국제",297000,282150,5
여행,ALL,32,(경기) 아쿠아필드 하남 찜질스파 (~01/31),17000,16490,3
여행,ALL,33,제주 스누피가든 입장권|제주여행|제주스누피,13000,12350,5
여행,ALL,34,[대명리조트](문자발송) 델피노 오션플레이 워터파크 종일권 아쿠아월드 고성 소노문 소노캄,23900,22230,6
여행,ALL,35,|5%할인|세인트존스 호텔 (강원/강릉/경포대/강릉호텔)(강원 호텔/강릉/동해/,101500,96430,4
여행,ALL,36,(문자발송/구매후1시간후사용) 대구 아쿠아리움 입장권,23000,21620,6
여행,ALL,37,(경기/광주) 곤지암리조트 23/24 리프트권/렌탈PKG,54000,52380,3
여행,ALL,38,|당일사용/문자발송| 과천 서울랜드 어린이 종일 파크 이용권 /놀이공원/테마파크/나들이/가족/여행/소풍,21900,20810,4
여행,ALL,39,[비발디파크](문자발송) 비발디파크 리프트권 리프트+장비렌탈 타임패스 새벽권 밤샘권 홍천,25000,23250,7
여행,ALL,40,(전남) 목포 해상케이블카 (~24/01월),17000,15980,6
여행,ALL,41,(경기) 아쿠아필드 안성 찜질스파 (~01/31),17000,16490,3
여행,ALL,42,엘리시안 강촌 23/24 스노우힐펀파크 눈썰매장 이용권,20000,18800,6
여행,ALL,43,(경기) 아쿠아필드 고양 찜질스파 (~01/31),17000,16490,3
여행,ALL,44,(당일예약불가)전북 진안 진안홍삼스파 이용권 온천 스파,30000,28500,5
여행,ALL,45,(강원) 하이원리조트 워터월드 동계 성수기 (12/15~03/01),19500,18720,4
여행,ALL,46,제주투어패스 프리패스 자유이용권 / 여행 관광지 체험 액티비티 우도 여객선 승마 카트 공연 패키지,18900,17960,4
여행,ALL,47,부산투어패스 24/48h 프리패스 여행 카페 체험 테마파크 해운대 블루라인파크 해변열차 요트 타워 광안리,22900,21530,5
여행,ALL,48,제주 파격특가|겨울 제주여행 추천| 파더스가든 입장+동물농장+감귤체험 무제한시식,8000,8000,0
여행,ALL,49,인천 강화옥토끼우주센터/ 얼음썰매 눈썰매장 우주과학박물관 공룡의숲,16200,15390,5
여행,ALL,50,|5%할인|힐튼 경주(경북 호텔/경주),160000,152000,5
여행,ALL,51,덕구온천 스파월드/워터파크/온천/스파/덕구리조트 (~03.01),24200,22750,5
여행,ALL,52,포레스트리솜 웰니스스파 이용권 (이용기간 : 12/22~2/29),35500,33730,4
여행,ALL,53,스플라스리솜 워터파크 이용권 (이용기간 : 12/22~2/25),16500,15680,4
여행,ALL,54,"│5%할인|강원 리조트| 소노벨 비발디파크 B , C (홍천,횡성)",136000,129200,5
여행,ALL,55,(문자발송) 울진 덕구온천스파월드 이용권 덕구 온천 리조트,24200,22750,5
여행,ALL,56,아쿠아플라넷 여수 입장권/종합권 (1/1~1/31),27000,25650,5
여행,ALL,57,(문자발송/당일사용)(경기/하남)주렁주렁 하남점 입장권(테마파크 실내동물원 동물체험 견학),21500,20210,6
여행,ALL,58,[비발디파크](문자발송) 비발디파크 오션월드 종일권+실내/실외락카+이지패스(대명리조트 홍천 워터파크) 주중소인기준,19000,17670,7
여행,ALL,59,|5%할인|그랜드 조선 제주(제주 호텔/서귀포/중문),185000,175750,5
여행,ALL,60,비발디파크 스키장 리프트권/렌탈PKG권/스노위랜드/오션월드 종일권 (~1/28),31000,29140,6
여행,ALL,61,|7% 할인쿠폰|강원 정선 23/24 하이원리조트 리프트권 복합권,44500,44500,0
여행,ALL,62,한국민속촌 눈썰매장 종일권+종일자유이용권,21800,21800,0
여행,ALL,63,덕유산리조트(무주리조트/전라도/스키장),38800,38800,0
여행,ALL,64,대구 엘리바덴 신월성점 찜질스파 6시간권,16000,16000,0
여행,ALL,65,웅진플레이도시 워터파크온천스파 하이시즌 입장권(12/16~1/31),25900,24870,3
여행,ALL,66,|주중/주말 공통|당일사용| 충남 아산 스파비스 대/소공통 1인 종일권 ~2024/03/03,23000,21620,6
여행,ALL,67,"│5%할인|충남 호텔| 스플라스 리솜(덕산) (예산,홍성)",220000,209000,5
여행,ALL,68,[운치있네요. 오사카의 뒷골목] 교토/고베/오사카 4일_[히노데 시내 온천 호,849000,806550,5
여행,ALL,69,경주 보문호수 위 다이나믹한 즐거움 경주 루지월드/가볼만한곳/놀이공원/놀이동산/테마파크/atv/체험,25900,24350,5
여행,ALL,70,김해 가야랜드 엔젤파크 입장권/눈썰매| 경남테마파크 | 김해놀이공원 | 김해 테마파크,15000,14100,6
여행,ALL,71,(문자발송) 경주 뽀로로아쿠아빌리지 1월 이용권 2시간권/종일권/뽀로로/뽀아빌/워터파크/스파/온천,19000,18050,5
여행,ALL,72,(바코드 문자발송) 춘천 레고랜드 1일 이용권 /안심번호사용불가,30000,29100,3
여행,ALL,73,(당일사용불가) 전남 금호화순스파리조트 아쿠아나 이용권 비수기시즌(광주수영장/워터파크/전남수영장),18000,18000,0
여행,ALL,74,│5%할인│오크밸리 리조트,107950,107950,0
여행,ALL,75,(당일사용/문자발송) 과천 서울랜드 종일 파크 이용권 /놀이공원/테마파크/나들이/가족/여행/소풍/현장학습,30900,29360,4
여행,ALL,76,23/24 비발디파크 시즌패스(시즌권) (스마트/프리미엄),360000,338400,6
여행,ALL,77,두루문화원 성지답사 여행패키지 (4성급 이상 호텔),1500000,1500000,0
여행,ALL,78,[대한항공] 연길/백두산(서파+북파)+노쇼핑 4일,649000,649000,0
여행,ALL,79,|여행이있는주말|미식 여행 1박 2일 전주 군산 완주 여행 유진투어 전라도 미식 체험 여행,245000,245000,0
여행,ALL,80,부산 해운대 블루라인파크 스카이캡슐 4인권(당일 예약 불가),46000,46000,0
여행,ALL,81,(경기) 아쿠아필드 하남 워터파크 (~01/31),25000,24250,3
여행,ALL,82,[천천히 걷다;삿포로] #에어텔 #자유4일 #스마일호텔 프리미엄 삿포로 스스,819000,778050,5
여행,ALL,83,설악한화리조트(강원도/워터/설악),67000,67000,0
여행,ALL,84,"|전남 호텔| 여수 베네치아 호텔&리조트 (전남, 여수)",89100,89100,0
여행,ALL,85,경주 더케이호텔 스파월드/경주사우나/노천온천/스파/가볼만한곳/아이랑/여행,11000,10340,6
여행,ALL,86,부산 기장 스카이라인 루지 이용권/부산/놀거리/가볼만한곳/여행/가족/기장/경주/해운대/테마파크/Busan,28500,28500,0
여행,ALL,87,대전 오월드 자유이용권(12/1~)/대전놀이공원/놀이동산/동물원/여행/관광/체험/테마파크/아이랑가볼만한곳,14000,13160,6
여행,ALL,88,대구 워터파크 스파밸리 겨울 온천수 입장권(12/23~)/대구스파/여행/수영장/가볼만한곳/워터파크,17900,16830,5
여행,ALL,89,롯데워터파크 (문자발송) 롯데워터파크 김해 로우시즌 종일권(1/1-1/15),24000,23040,4
여행,ALL,90,(부산)엑스더스카이 전망대 입장권(~12/31)(해운대/입장권/해운대엘시티/엘시티전망대),18000,18000,0
여행,ALL,91,두짓 타니 괌 리조트,324610,324610,0
여행,ALL,92,[오후출발]사이판 켄싱턴 호텔 로얄디럭스룸 3박5일[레이트체크아웃]◈마나,1207000,1146650,5
여행,ALL,93,구리 플레이티카 이용권,16200,15230,5
여행,ALL,94,충남 파라다이스스파도고 하이시즌 입장권(1/1~)/아산/충청도/온천/워터파크/스파/히노끼탕/야외온천,300000,104500,65
여행,ALL,95,[대명리조트](문자발송) 소노벨 변산 오션플레이 종일권 (대명리조트 아쿠아월드 오션어드벤처) 워터파크 주중 소인권,21000,19530,7
여행,ALL,96,울산 유에코 상상체험 키즈월드/키즈카페/실내놀이터/울산가볼만한곳/유에코/놀이동산/테마파크,15000,14400,4
여행,ALL,97,[커피향 가득한 여행]태국 치앙마이+치앙라이 5성급 호텔 3박 5일 [ATP7064A],1154700,1096970,4
여행,ALL,98,(여수) 챌린지파크 루지/케이블카 이용권 (대인 이용권),26000,24440,6
여행,ALL,99,[대명리조트](문자전송)쏠비치 삼척 오션플레이 입장권(종일권) 구 삼척 아쿠아월드,29000,26970,7
여행,ALL,100,│5%할인|충남 리조트| 소노벨 천안 (WEST동) (천안 동남구),116000,110200,5
도서/음반,ALL,1,능률/ 수능까지 이어지는 독해력 향상 패키지 학년별 세트,32000,22400,30
도서/음반,ALL,2,씨투엠에듀 도형학습의 기준 플라토 유치~초등 단계별 선택구매(전4권),48000,26120,45
도서/음반,ALL,3,추가쿠폰특가 에듀왕 점프왕수학 최상위/기본편/실력편 꼭알 KMA 시리즈,18880,14110,25
도서/음반,ALL,4,[출판사 파란정원]15%+10%할인 파란정원) 읽으면서 바로 전12종 선택구매,15000,12000,20
도서/음반,ALL,5,토도영어 1년 멤버십 (한자녀 / 두자녀),588000,369000,37
도서/음반,ALL,6,뺑구 Pick 12종 선정 그림책 (강아지똥/이파라파냐무냐무/배고픈 애벌레/엄마마중/터널/먼지깨비 외),12000,12000,0
도서/음반,ALL,7,우리아이 겨울방학 공부법 자녀교육서,22500,18000,20
도서/음반,ALL,8,씨투엠에듀 예비초등수학 구구단/시계와달력/길이와화폐 선택구매 (전2권),26000,14550,44
도서/음반,ALL,9,(아이세움) 처음 읽는 그리스 로마신화  전10권,127500,89250,30
도서/음반,ALL,10,(한국삐아제) 키즈LP 토토 (본품+원목 케이스+LP사운드카드 150장) 선택구매,96000,39800,58
도서/음반,ALL,11,[출판사 글채움]글채움 오늘도 놀자 스티커북 세트 전6종,66000,52000,21
도서/음반,ALL,12,(사은품증정+추가쿠폰)북메카 비지베어 씽어롱 QR음원 조작보드북 모음,336000,109000,67
도서/음반,ALL,13,씨투엠에듀 응용연산 단계별 세트 선택구매 - 상위권으로 가는 문제해결 연산 학습지,50000,28000,44
도서/음반,ALL,14,도치맘 혼공 영문법 커리큘럼 세트,37500,30500,18
도서/음반,ALL,15,(특가) 기탄학습지 세트 선택 구매,45000,15000,66
도서/음반,ALL,16,상상아카데미 이은경작가 냥냥이랑 어휘로 쓱/매일 글쓰기의 힘 시리즈 선택구매,16800,11760,30
도서/음반,ALL,17,[동아출판]동아출판 큐브수학 (연산/개념/개념응용/실력/심화 선택구매) - 2권이상무배,30000,15000,50
도서/음반,ALL,18,[무지개출판사]NEW 톡톡 EQ의 천재들-세이펜버전 최초 론칭 핫딜,328000,246000,25
도서/음반,ALL,19,[출판사 길벗]길벗_교과서가 쉬워지는 주말여행(개정판)+한국사여행,57600,48000,16
도서/음반,ALL,20,(특가) 스마일북스 베스트 차일드애플 1 2 : 유아 창작동화 그림책 베스트셀러,240000,154560,35
도서/음반,ALL,21,수퍼맘스토리카페/TCM출판사/본격적인 조기영어 글쓰기 프로그램/180 Days Of Writing/6주내배송,82800,60800,26
도서/음반,ALL,22,[출판사 훈민출판사](할인특가) 훈민출판사 - 말랑한 2배로 가방 스티커북 세트 : 선택구매,22500,16500,26
도서/음반,ALL,23,(비아에듀) 개념연결 수학사전 시리즈 / 연산의 발견 (선택구매),22000,15400,30
